都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
350001,3500150166,山口県,,龍福寺（大内氏館跡）,リュウフクジ（オオウチシヤカタアト）,,,山口県山口市大殿大路119,,34.184406,131.479813,,,,,,,創建は、建永元年（1206）で初めは白石の地にあり、宝珠山瑞雲寺といい、臨済宗のお寺でしたが、享徳3年（1454）に大内教弘が曹洞宗に、寺号も瑞雲山龍福寺と改めた。弘治3年（1557）4月に大内義長が毛利氏によって亡ぼされ、そのあとをついだ毛利隆元が大内氏館跡に大内義隆の菩提寺として建立した。明治14年焼失したため、現在の本堂は、明治16年氷上興隆寺の釈迦堂を移築したもの。,,"・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「山口駅」からバスで5分→「県庁前」バス停から徒歩で10分
・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で10分
・中国自動車道小郡ＩＣから車で20分",,,龍福寺,083-922-1009,,,,,
350001,3500150167,山口県,,瑠璃光寺,ルリコウジ,,,山口県山口市香山町7-1,,34.189911,131.47261,,,,,,,"文明３年（1471）陶弘房の夫人が夫の菩提をとむらうために、現在の山口市仁保高野に創建した寺で、はじめ安養寺といっていたが、明応元年（1492）に瑠璃光寺と改められました。
この地にあった香積寺は、慶長9年（1604）に萩に移され、その後にこの瑠璃光寺が元禄3年（1690）に仁保から移り来たもの。
曹洞宗で山号を保寧山といい、薬師如来が本尊である。防長屈指の大寺で、経文や画像など多くの寺宝が所蔵されています。
国宝の五重塔は香積寺の遺構です。",,"・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で10分
・中国自動車道小郡ICから車で20分",,"車いすの貸出し／1台
車いす専用駐車場
砂利・砂敷き路面なし
車いす対応入口
車いす対応トイレ
低位置から鑑賞可能な展示
触察・音声ガイド等による展示
車いす対応レストラン
盲導犬の受け入れ",瑠璃光寺,083-922-2409,,,,,
350001,3500150168,山口県,,龍蔵寺,リュウゾウジ,,,山口県山口市吉敷1750,,34.168114,131.412628,,,,"●時間　　8：30～17：00（11月～3月）、8：00～17：30（4月～10月）
●休業日　　年中無休",,●拝観料　　大人200円　中・高生100円　小人50円,吉敷の山峡にある真言宗の古寺。観音堂に安置する大日如来座像は国の重要文化財に指定されている。境内に国指定の天然記念物の大いちょう、名勝鼓の滝などがある。,,"・JR山口線湯田温泉駅から車で20分
・中国自動車道小郡ICから車で20分",,,龍蔵寺,083-924-1357,,,,,
350001,3500150169,山口県,,八坂神社,ヤサカジンジャ,,,山口県山口市上竪小路100,,34.185783,131.478409,,,,,,,"正平24年（1369）大内弘世が京都八坂社から勧請して創建されたと伝えられている。はじめ竪小路に創建されたが、後に水の上に、また永正16年（1519）に鴻ノ峯の麓に移し、翌年(1520)社殿を新築した。元治元年（1864）毛利敬親が萩から山口に藩庁を移すにあたり、社殿を現在の地に移した。本殿は国の重要文化財。境内には築山神社がある。例祭（７月20日～27日）の山口祇園祭は山口で最もにぎやかな祭である。
",,"・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「山口駅」から徒歩で20分
・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で10分
・中国自動車道小郡ＩＣから車で20分",,,八坂神社,083-922-83,,,,,
350001,3500150170,山口県,,山口大神宮,ヤマグチダイジングウ,,,山口県山口市滝町4-4,,34.183846,131.469238,,,,,,,"永正17年（1520）大内氏30代義興が勅許を得て伊勢神宮から分霊を勧請して創建した。社殿は、伊勢神宮と同様な形式の神明造であり、当時伊勢の神霊をむかえた神社は、この大神宮だけであったので、お伊勢信仰の盛んであった江戸時代には、西のお伊勢様といわれ、多くの参拝客があったといわれている。
",,"・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で5分
・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「山口駅」からバスで5分→「県庁前」バス停から徒歩で5分
・中国自動車道小郡ＩＣから車で20分",,,山口大神宮,083-922-718,,,,,
350001,3500150171,山口県,,洞春寺,トウシュンジ,,,山口県山口市水の上町5-27,,34.187572,131.472519,,,,,,,"永亀３年（1572）の春に毛利元就の菩提寺として、安芸国吉田の城内に創建され、幕末の頃に萩から現在の地へ移されたもの。
山門と境内にある観音堂は、国の重要文化財に指定されています。",,"・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で10分
・中国自動車道小郡ＩＣから車で20分",,,洞春寺,083-922-1028,,,,,
350001,3500150172,山口県,,常栄寺,ジョウエイジ,,,山口県山口市宮野下2001,,34.207054,131.485672,,,,"●時間　　4月～10月 8：00～17：00（入場は16：30まで）／11月～3月 8：00～16：30（入場は16：00まで）
●休業日　　年中無休",,●拝観料　　大人300円　中・高生200円　小人100円　団体割引あり,雪舟築庭の庭園があることから，俗に“雪舟寺”として知られている。永禄７年（1569）、毛利元就が早死した長子隆元の菩提のため創建。文久３年（1863）現在地に移転された。,,"・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「山口駅」からバスで5分→「県庁前」バス停からバスで5分→「雪舟庭入口」バス停からバスで5分
・ＪＲ「新山口駅」からバスで40分→「雪舟庭入口」バス停から徒歩で5分
・中国自動車道山口ＩＣから車で10分",,,常栄寺,083-922-2272,,,,,
350001,3500150173,山口県,,野田神社,ノダジンジャ,,,山口県山口市天花1丁目1-2,,34.188236,131.480896,,,,,,,"毛利家敬親とその子元徳を祭神とする神社で内には助友作と伝えられる太刀があり、国の重要文化財の指定をうけている。
",,"・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「上山口駅」から徒歩で10分
・ＪＲ「新山口駅」からバスで30分→「県庁前」バス停から徒歩で10分
・中国自動車道小郡ＩＣから車で20分",,車いす対応トイレ,野田神社,083-922-666,,,,,
350001,3500150174,山口県,,古熊神社,フルクマジンジャ,,,山口県山口市古熊1丁目10-3,,34.178711,131.487839,,,,,,,"文中２年（1373）大内弘世が京都の北野天神を勧請して創建。本殿拝殿ともに国の重要文化財。境内は梅，桜の名所として知られている。山口天神祭（11月22日・23日）
",,"・ＪＲ「新山口駅」から列車で20分→ＪＲ山口線「山口駅」からバスで20分
・中国自動車道小郡ＩＣから車で20分",,,古熊神社,083-922-881,,,,,
350001,3500150175,山口県,,大村神社,オオムラジンジャ,,,山口県山口市鋳銭司3406,,34.076672,131.464798,,,,,,,"長沢池の北にあり、鋳銭司郷土館の隣にある。幕末の兵学者で明治維新の隠れた功労者・大村益次郎が祀ってある。もとの社は、北へ約500ｍの山中にある墓のそばにあったが、昭和21年に現在の地へ移された。境内からは，長沢池の全景が望める。
",,"・ＪＲ山陽新幹線「新山口駅」から列車で5分→ＪＲ山陽本線「四辻駅」から徒歩で20分
・中国自動車道小郡ＩＣから車で15分
・山陽自動車道山口南ＩＣから車で5分(広島方面から)",,,鋳銭司郷土館,083-986-2368,,,,,
350001,3500150176,山口県,,今八幡宮,イマハチマングウ,,,山口県山口市八幡馬場22,,34.187313,131.481842,,,,,,,野田神社の南、小高い丘にあります。大内義興が文亀3年（1503）の創建と伝えられ、楼門、拝殿および本殿を具備し、山口地方特有の社殿配置として有名な神社で、国の重要文化財の指定をうけています。,,"・ＪＲ山口線上山口駅から徒歩で10分
・ＪＲ新山口駅からバスで30分→「自衛隊前」バス停から徒歩で1分
・中国自動車道山口ＩＣから車で15分",,,今八幡宮社務所,083-922-83,,,,,
350001,3500150177,山口県,,常栄寺雪舟庭,ジョウエイジセッシュウテイ,,,山口県山口市宮野下2001-1,,34.207054,131.485672,,,,"●時間　　4月～10月　8：00～17：00（入場は16：30まで）11月～3月　8：00～16：30（入場は16：00まで）

●年中無休",,●拝観料　　大人300円　中高生200円　小学生以下無料　※団体割引あり（20名以上）,この庭園は、大内氏29代政弘が室町時代中頃に画聖雪舟に命じて、築庭したものといわれています。雪舟庭は禅味あふれる日本庭園の代表作として、国の史跡及び名勝に指定されています。,,"・JR山口線山口駅から車で10分
・中国自動車道山口ICから車で10分",,"車いす対応入口
車いす対応トイレ
盲導犬の受け入れ",常栄寺,083-922-2272,,,,,
350001,3500150178,山口県,,山口サビエル記念聖堂,ヤマグチサビエルキネンセイドウ,,,山口県山口市亀山町4-1（亀山公園）,,34.179031,131.473129,,09:00,17:00,"●拝観時間　　9：00～17：00
※入館の締切時間を設けていませんので、クリスチャン記念館（資料館）を拝観される場合は所要時間を考慮され、お早めにお越しください。
●拝観順路
１階の（旧クリスチャン記念館入口）を拝観入口とし、展示部分を観覧頂いた後、２階に上がっていただき、お御堂を拝観いただきます。２階正面を出口とします。",,"●拝観料　
　おひとり100円以上の献金をお願いします。",昭和27年、サビエルの来山400年を記念して建てられたカトリック教会。惜しくも平成３年９月に火災により焼失してしまったが、平成10年4月に再建された。２本の高い塔を背負う斬新な形は、「水」「光」「テント」を全体テーマに建築されている。,,"・JR山口線山口駅から徒歩で15分
・中国自動車道小郡ICから車で20分",,"車いすの貸出し／1台
車いす専用駐車場
砂利・砂敷き路面なし
車いす対応入口
車いす対応エレベーター
視聴覚障害者対応エレベーター
車いす対応トイレ
低位置から鑑賞可能な展示
触察・音声ガイド等による展示
盲導犬の受け入れ
おむつ交換コーナー
障害者割引
介助者割引",山口サビエル記念聖堂,083-920-1549,,,,,
350001,3500150179,山口県,,旧山口藩庁門,キュウヤマグチハンチョウモン,,,山口県山口市滝町1-1（山口県庁）,,34.18597,131.471497,,,,,,,"毛利敬親が幕末の文久3年（1863）12月に、今の県庁の位置に藩庁移転を計画し、慶応3年（1867）に竣工しました。
この門はその藩庁の正門で、脇門付薬医門で、切妻造り、平入り、本瓦葺きです。",,"・ＪＲ「新山口駅」からバスで30分(「県庁前」下車)→「県庁前」バス停から徒歩で1分
・中国自動車道小郡ＩＣから車で20分",,,山口市観光交流課,083-934-2810,,,,,
