都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
350001,3500151131,山口県,,春の観音祭り 柴燈護摩　火渡り神事,ハルノカンノンマツリ　サイトウゴマ　ヒワタリシンジ,,2022-02-13,2022-02-13,13:00,,,"柴燈護摩とは、大地に炉をつくり、薪を組みあげて柴を焚き、後にその上を一般の方に
裸足で渡ってもらい交通安全、商売繁盛、厄災消除を祈念する行事です。
この護摩によって心の迷いを焼き尽くし、明るく生き抜く意欲が生まれます、
皆様にぜひ不動明王の広大無辺なるご慈悲とご加護をお受けいただければと願っております。
",,,龍蔵寺,083-924-1357,,,"龍蔵寺
",山口県山口市吉敷1750,,34.168114,131.412628,"(1) ＪＲ新山口駅新幹線口から車で約20分
(2) ＪＲ山口駅から車で約15分
(3) 小郡ＩＣから車で約15分
(4) 湯田温泉スマートICから車で約20分
",,,,,,,
350001,3500151132,山口県,,【中止】ふしの夏まつり,フシノナツマツリ,,2021-07-24,2021-07-24,,,,"約3000発の花火が夏の夜空に彩ります。また、花火大会の前には管絃祭、小郡音頭ほか各種の踊りなど多彩な催し物があります。

※会場周辺には駐車場がございません。公共交通機関をご利用ください。

",,,ふしの夏まつり実行委員会（おごおり地域づくり協議会内）,083-976-8588,,,,山口県山口市小郡下郷東津　椹野川東津河川公園,,34.098976,131.392349,"(1) JR周防下郷駅から徒歩で7分
(2) JR新山口駅から徒歩で25分
(3) 中国自動車道小郡ICから車で10分
",,,,,,,
350001,3500151133,山口県,,船方農場まつり,フナカタノウジョウマツリ,,2021-11-14,2021-11-14,,,,"花つりゲーム、新米つかみ取り、乳搾り、お楽しみフィナーレなどのイベントが行われます。（※イベント内容は、変更の可能性あり）
",,,㈱みるくたうん,083-957-0369,,,"船方農場
",山口県山口市阿東徳佐下　船方農場内,,34.400993,131.693039,"(1) 中国自動車道小郡ＩＣから車で65分（国道9、315号）
(2) 中国自動車道鹿野ＩＣから車で35分（国道315号）
(3) JR徳佐駅から徒歩で35分
",,,,,,,
350001,3500151134,山口県,,古熊神社勧学祭,フルクマジンジャカンガクサイ,,2021-04-04,2021-04-04,,,,"学問の神様菅原道真公を祭神とする古熊神社の春祭で、新小学一年生の学業成就・ランドセルのお祓いを午後1時より、新中学生のお祓いである十三参りを午後2時より、それぞれおこなう。恒例の子供相撲と餅まきは中止。
",,,古熊神社,083-922-0881,,,"古熊神社
",山口県山口市古熊一丁目10-3,,34.178711,131.487839,"(1) ＪＲ山口駅から徒歩で15分
",,,,,,,
350001,3500151135,山口県,,ホルンフェスティバル,ホルンフェスティバル,,2021-10-10,2021-10-10,,,,"船方農場内で開催されるお祭りです。
ホルンの演奏の他、アルペンホルンに挑戦するコーナーもあります。",,,(株)みるくたうん,083-957-0369,,,船方農場,山口県山口市阿東徳佐下11450-39,,34.400993,131.693039,"(1) 中国自動車道小郡ＩＣから車で65分
(2) 中国自動車道鹿野ＩＣから車で35分
(3) ＪＲ徳佐駅から徒歩で35分
",,,,,,,
350001,3500151136,山口県,,真夏の夜の星空上映会,マナツノヨルノホシゾラジョウエイカイ,,2021-08-06,2021-08-08,,,,"YCAMの夏の恒例行事。すっかり涼しくなった夕暮れ時にお友達、ご家族と芝生にゆったりと腰掛けて映画をお楽しみいただけます。屋内で鑑賞するのとは、一味違った雰囲気の上映会。この夏の思い出に、ぜひご来場ください。
",,,山口情報芸術センター［YCAM］,083-901-2222,,,"山口情報芸術センター［YCAM］
",山口県山口市中園町7-7,,34.169853,131.465744,"(1) 新山口駅からバスで約30分（「情報芸術センター前」下車すぐ）
(2) JR湯田温泉駅から徒歩で約25分（タクシー利用の場合は約5分）
(3) JR山口駅から徒歩で約25分（タクシー利用の場合は約5分）
",,,,,,,
350001,3500151137,山口県,,【中止】第10回　餅ひろい世界選手権,モチヒロイセカイセンシュケン,,2021-11-23,2021-11-23,,,,"山口県民大好き餅ひろいを、拾った重量で競う選手権大会を開催。
小学生、中学生以上の男子の部・女子の部の3部門で予選と決勝を行い各部門で1位.2位を決定。

10月上旬から11月上旬（予定）の募集期間にあとう観光協会のブログ「あとう路ブログ」にて募集要項を確認の上メール・ＦＡＸ・郵便にて申込受付。（電話での申し込みは不可。お問い合わせのみ可）

募集人数　先着250名
※必ず事前申し込み必要。当日の参加申し込み不可
",,,NPOあとう,083-956-2526,,,"阿東ふるさと交流促進センター
",山口県山口市阿東徳佐中3628阿東ふるさと交流促進センター,,34.405739,131.719284,"(1) JR山口線徳佐駅から徒歩で約5分
(2) 中国自動車道小郡ICから車で約60分
(3) 中国自動車道鹿野ICから車で約30分（国道315号線）
",,250,,,メール・ＦＡＸ・郵便,,
350001,3500151138,山口県,,薬師大縁日,ヤクシダイエンニチ,,2021-05-05,2021-05-05,,,,"諸願成就、また目や耳の病にご利益のある仏様として信仰がある日です。一般には公開せず取り行います。
",,,月輪寺,0835-54-0127,,,"月輪寺
",山口県山口市徳地上村,,34.149212,131.710846,"(1) 中国自動車道徳地ＩＣから車で15分
(2) ＪＲ防府駅からバスで80分（堀方面行き防長バス
（堀乗換え）上村下車）
",,,,,,,
350001,3500151139,山口県,,奴道中（生雲八幡宮秋期例大祭）,ヤッコドウチュウ,,2021-10-01,2021-10-02,,,,"10月2日の生雲八幡宮秋季大祭の御旅所への道中往復に奴道中が行われます。
10月1日は前夜祭です。

※神事のみとなります。
",,,生雲八幡宮,083-954-0059,,,"生雲八幡宮
",山口県山口市阿東生雲,,34.410961,131.631424,"(1) 中国自動車道小郡ICから車で50分（国道9号、県道11号経由）
(2) 中国自動車道鹿野ICから車で40分（国道315号、県道11号経由）
",,,,,,,
350001,3500151140,山口県,,山口祇園祭,ヤマグチギオンマツリ,,2021-07-20,2021-07-27,,,,"山口に夏の訪れを告げる山口祇園祭は、室町時代に大内氏が京都から歓請した八坂神社の例祭で、現在に至るまで約６００年もの間続いている伝統あるお祭りです。
＊20日　御神幸　　24日　市民総踊り　　27日　御還幸
",,,八坂神社社務所,083-922-0083,,,"山口市竪小路及び中心商店街
",山口県山口市竪小路及び中心商店街,,34.178333,131.473892,"(1) ＪＲ上山口駅から徒歩で約15分（八坂神社）
(2) 中国自動車道小郡ICから車で20分
",,,,,,,
350001,3500151141,山口県,,山口縣護國神社春季慰霊大祭,ヤマグチケンゴコクジンジャシュンキイレイタイサイ,,2021-04-29,2021-04-29,,,,"護国神社の例祭で、今年は一般は参加なしで開催。
",,,山口縣護國神社,083-922-2027,,,"山口縣護國神社
",山口県山口市宮野下1932,,34.200893,131.502975,"(1) ＪＲ宮野駅から徒歩で20分
",,,,,,,
350001,3500151142,山口県,,山口七夕ちょうちんまつり,ヤマグチタナバタチョウチンマツリ,,2021-08-06,2021-08-07,,,,"大内氏の盆ちょうちんを受け継ぐ、約500年前から続く伝統のお祭りです。
数万個の紅ちょうちんが街中を幻想的な光で包み、イベントも盛り沢山です。
お祭り両日、中心商店街や駅通りは、数万個の紅ちょうちんで飾られ、光のトンネルのように美しく彩られます。
殿御輿や姫御輿、ちょうちん山笠が練り歩き、担ぎ手達の熱気で山口の街を盛り上げます。
",,,山口市ふるさとまつり実行委員会,083-932-3456,,,"山口市中心商店街・パークロード・竪小路・湯田温泉
",山口県山口市中心商店街・パークロード,,34.169044,131.466766,"(1) JR山口駅から徒歩で5分
(2) ＪＲ新山口駅からバスで30分
(3) 中国自動車道小郡ＩＣから車で20分
",,,,,,,
350001,3500151143,山口県,,山口天神祭,ヤマグチテンジンマツリ,,2021-11-23,2021-11-23,,,,"山口の主要なお祭の一つで「山口の天神さま」とも呼ばれる古熊神社の伝統あるお祭りです。参勤交代を再現した備立行列や菅原道真の御分霊を祀る御網代車を中心とした御神幸行列が練り歩く様は、さながら江戸時代の風情を今に伝える歴史絵巻のようです。

本年は、神事は執り行いますが規模を縮小し、唐櫃(大切なものを納める木の箱)に御神霊をお遷しし、市内を巡幸します。
餅まき・相撲大会など密が予想される行事は行いません。
",,,古熊神社,083-922-0881,,,"古熊神社
",山口県山口市古熊一丁目10-3（古熊神社）,,34.178711,131.487839,"(1) ＪＲ山口駅から徒歩で20分
(2) 中国自動車道山口ＩＣから車で20分
",,,,,,,
350001,3500151144,山口県,,山口ゆめ回廊博覧会,ヤマグチユメカイロウハクランカイ,,2021-07-01,2021-12-31,,,,"山口ゆめ回廊博覧会は山口中央連帯都市圏域（山口市、宇部市、萩市、防府市、美祢市、山陽小野田市、島根県津和野町）で開催する周遊型博覧会です。期間中には地域の特徴をいかした様々なイベントが開催されます。特別な場所で体験するアートと食のコラボレーションや、普段見ることができない場を案内するスペシャルなまち歩きなど、7市町の各所で半年間に渡って開催されます。
",,,山口ゆめ回廊博覧会実行委員会,083-934-4146,,,"山口市、宇部市、萩市、防府市、美祢市、山陽小野田市、島根県津和野町の各所
",,,,,,,,,,,,
350001,3500151145,山口県,,山口ゆらめき回廊,ヤマグチユラメキカイロウ,,2021-09-25,2021-09-26,,,"2021年09月25日～2021年09月26日
2021年10月02日～2021年10月03日
","国宝瑠璃光寺五重塔のある香山公園の散策路に、約1000個のキャンドルライトが灯され、幻想的な雰囲気が演出されます。
",,,大路ロビー/当日問い合わせ先【香山公園前観光案内所083-934-6630】,083-920-9220,,,"山口市香山公園　国宝瑠璃光寺五重塔
",山口県山口市香山町7-1,,34.189911,131.47261,"(1) 中国自動車道山口ICから車で15分
(2) JR山口線山口駅からバスで約5分 → 県庁前から徒歩で10分
(3) 市コミュニティーバス乗場からバスで15分（香山公園五重塔前すぐ）
",,,,,,,
350001,3500151146,山口県,,ゆうすげ祭り,ユウスゲマツリ,,2021-07-23,2021-07-23,,,,"夕方から咲き始める「ゆうすげ」の花を観賞します。
素晴らしい風景の中、音楽やゲーム、イベントなどを開催。
夏の船平山でリフレッシュです。
",,,ＮＰＯあとう,083-956-2526,,,"船平山
",山口県山口市阿東徳佐船平山,,34.400993,131.693039,"(1) 中国自動車道小郡ＩＣから車で70分
(2) 中国自動車道鹿野ＩＣから車で45分
",,,,,,,
350001,3500151147,山口県,,湯田温泉酒まつり,ユダオンセンサケマツリ,,2021-10-10,2021-10-10,11:00,17:00,,"県下20の酒蔵が一斉に集まる！
近年全国的にも注目されている山口県の地酒が湯田温泉に大集結。
ぐい飲みチケット（おちょこ付き）を購入し、試飲しながら会場内の酒蔵を巡ります。
詳細は｢湯田温泉酒まつりfacebook｣で検索
",,,湯田温泉酒まつり実行委員会,083-966-0045,,,"井上公園周辺
",山口県山口市湯田温泉井上公園周辺,,34.165043,131.459717,"(1) ＪＲ山口線湯田温泉駅から徒歩で10分
",,,,,,,
350001,3500151148,山口県,,湯田温泉麦酒会（仮）,ユダオンセンバクシュカイ（カリ）,,2021-08-中旬,2021-08-中旬,,,,"チケットを購入すると5種類の生ビールが飲み放題！！
ビールに合うお料理も販売予定です。

［チケット料金］前売券2000円、当日券2500円、バラ券500円（予定）
",,［チケット料金］前売券2000円、当日券2500円、バラ券500円（予定）,湯田温泉料飲社交組合,083-922-8171,,,"井上公園、狐の足あと周辺
",山口県山口市湯田温泉,,34.165043,131.459717,"(1) 湯田温泉駅から徒歩で約15分
",,,,,,,
