警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
山口,28,負傷,0,1,県道,山口市,2023,2,20,20,40,5夜,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.16781111,131.6315722,月曜,その他
高速隊,10,負傷,0,2,高速道路,岩国市,2023,2,20,21,7,5夜,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,25～34歳,中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.0998825,132.1027469,月曜,その他
周南,51,負傷,0,1,市道,周南市,2023,2,21,6,48,6夜明,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.05700889,131.8005153,火曜,その他
防府,36,負傷,0,1,市道,防府市,2023,2,21,8,24,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.05190194,131.5653264,火曜,その他
下関,52,負傷,0,1,県道,下関市,2023,2,21,12,6,2昼,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.06224083,130.9173942,火曜,その他
下松,20,負傷,0,1,一般の交通の用に供するその他の道路,下松市,2023,2,21,15,16,2昼,曇,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,ゾーン３０,車両相互,01～24歳,65～74歳,普通貨物,軽貨物,自家用,自家用,負傷,損傷なし,34.02864389,131.8498689,火曜,その他
周南,40,負傷,0,1,その他,周南市,2023,2,21,15,40,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.02030333,131.8352633,火曜,その他
防府,40,負傷,0,1,市道,防府市,2023,2,21,16,30,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.0738775,131.5623433,火曜,その他
山口,33,負傷,0,1,県道,山口市,2023,2,21,17,8,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15120556,131.4656756,火曜,その他
岩国,39,負傷,0,1,国道188号,岩国市,2023,2,21,17,26,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.154965,132.219725,火曜,その他
防府,34,負傷,0,1,県道,防府市,2023,2,21,18,18,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,65～74歳,25～34歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.02167389,131.5677094,火曜,その他
山陽小野田,23,負傷,0,1,県道,山陽小野田市,2023,2,22,7,37,1昼明,曇,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.04551278,131.1538831,水曜,前日
防府,33,負傷,0,1,国道262号,防府市,2023,2,22,7,59,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.07374667,131.5536194,水曜,前日
山陽小野田,27,負傷,0,1,市道,山陽小野田市,2023,2,22,8,19,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.00746028,131.1778597,水曜,前日
柳井,42,負傷,0,1,県道,周防大島町,2023,2,22,9,16,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　標準　反射式,表示あり,交差点　中　小,カーブ右,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.92988028,132.1908864,水曜,前日
下関,56,負傷,0,1,市道,下関市,2023,2,22,20,23,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,55～64歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,34.00600361,130.9430797,水曜,前日
防府,29,死亡,1,0,市道,防府市,2023,2,22,23,4,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,01～24歳,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,死亡,34.05650389,131.5734958,水曜,前日
宇部,54,負傷,0,1,国道190号,宇部市,2023,2,23,13,20,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,33.97566194,131.2002856,木曜,当日
防府,47,負傷,0,1,県道,防府市,2023,2,23,15,3,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.04876,131.5341556,木曜,当日
周南,45,負傷,0,1,国道２号,周南市,2023,2,24,7,30,1昼明,雨,市街地,舗装　湿潤,交差点,点滅３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.07652667,131.7369136,金曜,その他
防府,37,負傷,0,1,市道,防府市,2023,2,24,8,9,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,55～64歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.05275833,131.5661064,金曜,その他
長門,9,負傷,0,1,国道191号,長門市,2023,2,24,10,16,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,75歳以上,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.37069056,131.1261964,金曜,その他
宇部,59,負傷,0,1,市道,宇部市,2023,2,24,11,6,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.94237556,131.2507333,金曜,その他
長府,25,負傷,0,1,市道,下関市,2023,2,24,11,20,2昼,曇,市街地,舗装　湿潤,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,75歳以上,普通乗用,自転車,事業用,自転車,損傷なし,負傷,33.99984139,130.9894492,金曜,その他
山陽小野田,22,負傷,0,1,国道２号,山陽小野田市,2023,2,24,12,46,2昼,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.04479278,131.0694922,金曜,その他
光,16,負傷,0,1,県道,光市,2023,2,24,14,11,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　中,直路,交差点内,規制なし,人対車両,75歳以上,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97466222,131.9305856,金曜,その他
山口,39,負傷,0,1,県道,山口市,2023,2,24,14,40,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,普通貨物,軽貨物,自家用,事業用,損傷なし,負傷,34.14054778,131.4494322,金曜,その他
下関,53,負傷,0,1,県道,下関市,2023,2,24,17,15,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97377139,130.9342436,金曜,その他
山口,36,負傷,0,1,県道,山口市,2023,2,24,17,30,3昼暮,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.17340417,131.4713764,金曜,その他
下関,45,負傷,0,1,県道,下関市,2023,2,25,9,43,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.0435025,130.9627164,土曜,その他
長門,7,死亡,1,0,国道191号,長門市,2023,2,25,9,48,2昼,雨,市街地,舗装　湿潤,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,65～74歳,75歳以上,普通乗用,自転車,自家用,自転車,損傷なし,死亡,34.37035806,131.1842214,土曜,その他
柳井,34,負傷,0,1,県道,柳井市,2023,2,25,10,35,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97517444,132.1019711,土曜,その他
山陽小野田,34,負傷,0,2,国道190号,山陽小野田市,2023,2,25,13,3,2昼,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.98672917,131.1806094,土曜,その他
周南,39,負傷,0,1,一般の交通の用に供するその他の道路,周南市,2023,2,25,14,50,2昼,雨,市街地,舗装　湿潤,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05432167,131.8049392,土曜,その他
下関,58,負傷,0,1,市道,下関市,2023,2,25,19,12,5夜,曇,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,25～34歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,33.98081028,130.9244106,土曜,その他
周南,52,負傷,0,1,県道,周南市,2023,2,25,21,4,5夜,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両単独,01～24歳,不明,軽二輪　126～250cc,物件等,自家用,対象外当事者,負傷,対象外当事者,34.03571889,131.8314403,土曜,その他
下松,22,負傷,0,1,国道２号,下松市,2023,2,27,8,14,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.03508056,131.8526692,月曜,その他
萩,5,負傷,0,2,県道,萩市,2023,2,27,11,2,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.3362475,131.4107786,月曜,その他
