警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
下関,0074,負傷,000,001,市道,下関市,2021,02,06,12,00,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01205556,130.9434167,土曜,その他
山口南,0010,負傷,000,001,県道,山口市,2021,02,06,12,45,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,01～24歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,34.08455556,131.3887778,土曜,その他
柳井,0023,負傷,000,001,県道,周防大島町,2021,02,06,13,26,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　小　小,直路,交差点内,規制なし,車両単独,55～64歳,不明,小型二輪　751cc以上,相手なし,自家用,対象外当事者,負傷,対象外当事者,33.94208333,132.4459722,土曜,その他
下関,0065,負傷,000,001,市道,下関市,2021,02,06,14,27,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,55～64歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00641167,130.9323144,土曜,その他
防府,0030,負傷,000,001,国道２号,防府市,2021,02,06,15,24,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,65～74歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.06819444,131.5556667,土曜,その他
高速隊,0009,負傷,000,001,高速道路,防府市,2021,02,06,22,42,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.05582833,131.5053797,土曜,その他
山陽小野田,0013,負傷,000,003,国道190号,山陽小野田市,2021,02,07,10,42,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,45～54歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.04264972,131.0766069,日曜,その他
下関,0061,負傷,000,001,国道191号,下関市,2021,02,07,10,42,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,軽乗用,小型二輪　751cc以上,自家用,自家用,損傷なし,負傷,33.97348556,130.9188183,日曜,その他
柳井,0021,負傷,000,001,その他(広場等),柳井市,2021,02,07,12,41,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.96544444,132.1054722,日曜,その他
下関,0051,負傷,000,001,県道,下関市,2021,02,07,15,35,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,45～54歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95049472,130.9215494,日曜,その他
宇部,0045,負傷,000,002,市道,宇部市,2021,02,07,16,51,3昼暮,曇,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.98158333,131.2128333,日曜,その他
萩,0004,死亡,001,000,国道191号,萩市,2021,02,07,19,24,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,55～64歳,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,死亡,34.40885306,131.3948142,日曜,その他
防府,0033,負傷,000,001,市道,防府市,2021,02,08,09,33,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.04636111,131.5172778,月曜,その他
下松,0018,負傷,000,001,国道２号,下松市,2021,02,08,09,39,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03469444,131.8529444,月曜,その他
下松,0020,負傷,000,001,市道,下松市,2021,02,08,09,44,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.01033333,131.8696389,月曜,その他
長門,0006,負傷,000,001,市道,長門市,2021,02,08,10,25,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,75歳以上,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.37511111,131.1901667,月曜,その他
宇部,0057,負傷,000,002,国道190号,宇部市,2021,02,08,15,04,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95964778,131.2343889,月曜,その他
周南,0042,負傷,000,004,市道,周南市,2021,02,08,18,50,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,25～34歳,普通乗用,普通乗用,自家用,自家用,負傷,負傷,34.03408333,131.8388333,月曜,その他
下関,0059,負傷,000,001,県道,下関市,2021,02,08,18,50,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,35～44歳,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94958333,130.9209722,月曜,その他
防府,0048,負傷,000,001,市道,防府市,2021,02,08,21,26,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05522222,131.5914167,月曜,その他
長府,0021,負傷,000,001,国道２号,下関市,2021,02,09,07,25,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01083333,130.9963889,火曜,その他
岩国,0039,負傷,000,001,市道,岩国市,2021,02,09,08,00,1昼明,晴,市街地,舗装　乾燥,交差点,点灯歩車分式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.15283333,132.2048889,火曜,その他
高速隊,0012,負傷,000,001,高速道路,下松市,2021,02,09,12,34,2昼,晴,市街地,舗装　乾燥,トンネル,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両単独,01～24歳,不明,軽二輪　126～250cc,物件等,自家用,対象外当事者,負傷,対象外当事者,34.04527944,131.8752789,火曜,その他
高速隊,0008,死亡,001,000,高速道路,下松市,2021,02,09,12,35,2昼,晴,非市街地,舗装　乾燥,トンネル,施設なし,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,死亡,34.04506056,131.8679406,火曜,その他
柳井,0026,負傷,000,001,県道,上関町,2021,02,09,14,29,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,不明,小型二輪　401～750cc,対象外当事者,自家用,対象外当事者,負傷,対象外当事者,33.82294444,132.0848056,火曜,その他
下関,0062,負傷,000,006,港湾道,下関市,2021,02,09,18,23,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.94925,130.9274167,火曜,その他
周南,0034,負傷,000,001,市道,周南市,2021,02,09,18,25,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.07069444,131.7684722,火曜,その他
岩国,0026,負傷,000,001,県道,岩国市,2021,02,10,09,52,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,34.22288889,132.0901389,水曜,前日
岩国,0034,負傷,000,001,国道２号,岩国市,2021,02,10,13,18,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.09175,132.0590278,水曜,前日
防府,0036,負傷,000,001,市道,防府市,2021,02,10,14,41,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,45～54歳,75歳以上,軽貨物,原付一種,自家用,自家用,損傷なし,負傷,34.02221194,131.5578094,水曜,前日
防府,0039,負傷,000,003,国道２号,防府市,2021,02,10,17,55,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.04775,131.5097222,水曜,前日
光,0013,負傷,000,001,県道,光市,2021,02,10,18,28,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,34.01975,131.9861667,水曜,前日
下関,0066,負傷,000,001,県道,下関市,2021,02,10,18,35,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,25～34歳,軽乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,33.99982639,130.951765,水曜,前日
下関,0072,負傷,000,001,県道,下関市,2021,02,10,19,20,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,01～24歳,01～24歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,34.00558333,130.9329444,水曜,前日
柳井,0018,負傷,000,001,市道,柳井市,2021,02,11,12,46,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,大型貨物,原付二種　51～125cc,事業用,自家用,損傷なし,負傷,34.02386111,132.15,木曜,当日
防府,0038,負傷,000,001,県道,防府市,2021,02,11,14,19,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,01～24歳,55～64歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.0570675,131.5674953,木曜,当日
周南,0040,負傷,000,003,国道２号,周南市,2021,02,11,18,48,4夜暮,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07688889,131.7572778,木曜,当日
下松,0019,負傷,000,001,県道,下松市,2021,02,11,20,23,5夜,曇,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,34.02113889,131.8565556,木曜,当日
