警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
柳井,0023,負傷,000,001,その他(広場等),平生町,2020,03,15,11,17,2昼,晴,非市街地,非舗装,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94039694,132.0924178,日曜,その他
防府,0075,負傷,000,001,国道２号,防府市,2020,03,16,07,27,2昼,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.06792972,131.4723483,月曜,その他
周南,0082,負傷,000,001,国道２号,周南市,2020,03,16,07,45,2昼,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.07702056,131.7346192,月曜,その他
下関,0084,負傷,000,001,市道,下関市,2020,03,16,11,17,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,55～64歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95553667,130.9401839,月曜,その他
宇部,0083,負傷,000,003,市道,宇部市,2020,03,16,13,38,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,01～24歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.96082,131.2421525,月曜,その他
防府,0076,負傷,000,001,県道,防府市,2020,03,16,15,21,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,軽貨物,原付一種,自家用,自家用,損傷なし,負傷,34.0491275,131.6044639,月曜,その他
柳井,0022,負傷,000,001,県道,柳井市,2020,03,16,16,25,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.96476667,132.1001839,月曜,その他
周南,0079,負傷,000,001,県道,周南市,2020,03,16,17,30,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.03103583,131.8391044,月曜,その他
長府,0039,負傷,000,001,国道２号,下関市,2020,03,16,18,53,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.04828222,131.0619217,月曜,その他
下松,0035,負傷,000,001,県道,下松市,2020,03,17,07,20,1昼明,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,75歳以上,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01049278,131.8642114,火曜,その他
光,0033,負傷,000,001,市道,光市,2020,03,17,09,28,2昼,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,25～34歳,75歳以上,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,33.97176028,131.9349378,火曜,その他
宇部,0091,負傷,000,001,市道,宇部市,2020,03,17,14,10,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,33.97844556,131.2601608,火曜,その他
宇部,0087,負傷,000,002,国道190号,宇部市,2020,03,17,17,21,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,33.97604167,131.1894853,火曜,その他
下関,0075,負傷,000,001,市道,下関市,2020,03,17,17,38,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,カーブ左,交差点内,規制なし,車両相互,45～54歳,01～24歳,軽貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.00323861,130.933865,火曜,その他
防府,0077,負傷,000,001,国道２号,防府市,2020,03,17,18,00,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.06536889,131.6618586,火曜,その他
下関,0079,負傷,000,001,その他(広場等),下関市,2020,03,17,18,20,3昼暮,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,35～44歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.99863611,130.929315,火曜,その他
岩国,0085,負傷,000,003,国道２号,岩国市,2020,03,17,19,31,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,34.16554944,132.1919486,火曜,その他
高速隊,0013,負傷,000,001,高速道路,下関市,2020,03,17,23,52,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,大型貨物,軽貨物,事業用,事業用,損傷なし,負傷,33.99389972,130.9560394,火曜,その他
下関,0156,負傷,000,001,市道,下関市,2020,03,18,07,30,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,55～64歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.91894611,130.9122636,水曜,その他
周南,0076,負傷,000,001,その他(広場等),周南市,2020,03,18,07,51,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05438694,131.8033914,水曜,その他
周南,0078,負傷,000,001,県道,周南市,2020,03,18,08,35,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　小　小,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,不明,自転車,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,34.06707417,131.7719314,水曜,その他
山口,0061,負傷,000,001,国道262号,山口市,2020,03,18,08,35,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.11494806,131.5332014,水曜,その他
防府,0079,負傷,000,001,県道,防府市,2020,03,18,14,34,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　標準　反射式,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,75歳以上,中型貨物,普通乗用,自家用,自家用,負傷,損傷なし,34.08571417,131.5720442,水曜,その他
山陽小野田,0045,負傷,000,001,市道,山陽小野田市,2020,03,18,19,37,5夜,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00617556,131.1833,水曜,その他
美祢,0008,負傷,000,001,県道,美祢市,2020,03,19,09,45,2昼,晴,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両単独,01～24歳,不明,普通乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,34.22566528,131.3111361,木曜,前日
下関,0088,負傷,000,002,市道,下関市,2020,03,19,09,50,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.95320528,130.9342761,木曜,前日
柳井,0028,負傷,000,001,市道,柳井市,2020,03,19,10,30,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,ゾーン３０,車両単独,75歳以上,不明,普通乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,33.96342917,132.0989269,木曜,前日
山陽小野田,0042,負傷,000,001,その他(幅員測定可),山陽小野田市,2020,03,19,13,00,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両単独,75歳以上,不明,普通乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,34.01114139,131.1820492,木曜,前日
下関,0089,負傷,000,001,市道,下関市,2020,03,19,13,23,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,55～64歳,35～44歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01220972,130.9513575,木曜,前日
山陽小野田,0043,負傷,000,002,私道,山陽小野田市,2020,03,19,14,40,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.98620833,131.169445,木曜,前日
岩国,0091,負傷,000,001,市道,岩国市,2020,03,19,17,10,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,75歳以上,原付二種　51～125cc,自転車,自家用,対象外当事者,損傷なし,負傷,34.16398528,132.2121347,木曜,前日
岩国,0069,負傷,000,002,国道２号,岩国市,2020,03,19,20,17,5夜,晴,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.17631111,132.2261972,木曜,前日
山陽小野田,0044,負傷,000,002,市道,山陽小野田市,2020,03,20,08,15,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,普通乗用,自家用,自家用,負傷,負傷,34.00664528,131.1537819,金曜,当日
宇部,0079,負傷,000,001,市道,宇部市,2020,03,20,10,10,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　小　小,直路,交差点内,規制なし,人対車両,25～34歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94476417,131.2886547,金曜,当日
宇部,0081,負傷,000,001,国道190号,宇部市,2020,03,20,10,30,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,01～24歳,25～34歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.94122083,131.2556583,金曜,当日
長府,0042,負傷,000,001,国道491号,下関市,2020,03,20,12,31,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.06680278,131.0289694,金曜,当日
宇部,0092,負傷,000,001,県道,宇部市,2020,03,20,18,48,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.94332889,131.2915744,金曜,当日
防府,0081,負傷,000,001,市道,防府市,2020,03,20,19,06,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05202639,131.5654206,金曜,当日
