警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
下関,0117,負傷,000,001,その他,下関市,2022,04,24,15,25,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,35～44歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98442333,130.9324642,日曜,その他
長府,0045,負傷,000,002,国道２号,下関市,2022,04,24,16,38,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00429167,130.9885331,日曜,その他
周南,0071,負傷,000,002,国道２号,周南市,2022,04,24,17,35,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.04461111,131.8366944,日曜,その他
防府,0061,負傷,000,001,市道,防府市,2022,04,24,22,27,5夜,晴,市街地,舗装　乾燥,交差点,点滅１灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,01～24歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06076,131.6065706,日曜,その他
宇部,0113,負傷,000,001,国道190号,宇部市,2022,04,25,08,28,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　大,直線,交差点内,規制なし,人対車両,35～44歳,01～24歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95054167,131.2470242,月曜,その他
防府,0063,負傷,000,001,市道,防府市,2022,04,25,08,39,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,75歳以上,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05604639,131.5791606,月曜,その他
周南,0062,死亡,001,000,国道315号,周南市,2022,04,25,10,46,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,死亡,34.21190472,131.81662,月曜,その他
長府,0050,負傷,000,001,市道,下関市,2022,04,25,12,15,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.02380056,131.00386,月曜,その他
岩国,0073,負傷,000,001,国道２号,岩国市,2022,04,25,15,51,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.17076028,132.2081097,月曜,その他
柳井,0032,負傷,000,001,町道,田布施町,2022,04,25,16,01,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.95720583,132.0500261,月曜,その他
岩国,0076,負傷,000,001,国道188号,岩国市,2022,04,25,18,33,3昼暮,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15189778,132.2179333,月曜,その他
宇部,0110,負傷,000,002,国道２号,宇部市,2022,04,26,04,40,6夜明,曇,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,中型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.05652972,131.3190644,火曜,その他
山口,0063,負傷,000,001,県道,山口市,2022,04,26,09,00,2昼,雨,市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.19032694,131.4960569,火曜,その他
周南,0073,負傷,000,002,国道２号,周南市,2022,04,26,12,10,2昼,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07664611,131.6831144,火曜,その他
周南,0063,負傷,000,001,県道,周南市,2022,04,26,12,20,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,75歳以上,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06955583,131.7867311,火曜,その他
柳井,0040,負傷,000,001,県道,柳井市,2022,04,26,14,40,2昼,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,33.81578139,132.2067117,火曜,その他
長府,0046,負傷,000,001,国道９号,下関市,2022,04,26,17,01,2昼,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.98960472,130.9916,火曜,その他
岩国,0078,負傷,000,001,市道,岩国市,2022,04,26,17,54,3昼暮,雨,市街地,舗装　湿潤,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.13964778,132.1900583,火曜,その他
防府,0090,負傷,000,001,市道,防府市,2022,04,26,20,16,5夜,雨,非市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示あり,標識　標準　反射式,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.06353583,131.5515781,火曜,その他
岩国,0079,負傷,000,001,国道２号,岩国市,2022,04,27,08,03,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,01～24歳,35～44歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.16571861,132.1900636,水曜,その他
長府,0049,負傷,000,001,市道,下関市,2022,04,27,10,49,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,65～74歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.99946111,130.9886022,水曜,その他
柳井,0036,負傷,000,001,市道,柳井市,2022,04,27,11,07,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,カーブ左,交差点内,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.97179611,132.1108364,水曜,その他
周南,0068,負傷,000,001,一般の交通の用に供するその他の道路,周南市,2022,04,27,12,10,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,75歳以上,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.03673861,131.8425611,水曜,その他
長府,0048,負傷,000,001,国道２号,下関市,2022,04,27,13,27,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,55～64歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.02609333,131.0075519,水曜,その他
山口,0074,負傷,000,001,国道９号,山口市,2022,04,27,14,08,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,75歳以上,75歳以上,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.18796472,131.4788928,水曜,その他
宇部,0117,負傷,000,002,国道190号,宇部市,2022,04,27,14,25,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,25～34歳,65～74歳,軽乗用,軽貨物,自家用,事業用,負傷,損傷なし,33.97566528,131.2007967,水曜,その他
防府,0064,負傷,000,001,市道,防府市,2022,04,27,16,22,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,45～54歳,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.03749056,131.5705658,水曜,その他
山陽小野田,0033,負傷,000,002,国道190号,山陽小野田市,2022,04,27,17,18,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.02433278,131.1379386,水曜,その他
周南,0079,負傷,000,001,県道,周南市,2022,04,27,17,45,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,55～64歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.03641778,131.82807,水曜,その他
宇部,0114,負傷,000,001,市道,宇部市,2022,04,28,09,10,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,01～24歳,01～24歳,準中型貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.00343222,131.2312722,木曜,前日
下関,0122,負傷,000,001,国道191号,下関市,2022,04,28,14,45,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,01～24歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.06868611,130.9038442,木曜,前日
萩,0020,負傷,000,001,国道262号,萩市,2022,04,28,16,29,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.39925306,131.4051364,木曜,前日
山陽小野田,0031,負傷,000,001,市道,山陽小野田市,2022,04,28,17,14,2昼,晴,非市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.96052778,131.1775,木曜,前日
山口,0064,負傷,000,002,国道９号,山口市,2022,04,29,06,14,1昼明,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.15719583,131.4346169,金曜,当日
山陽小野田,0029,負傷,000,002,県道,山陽小野田市,2022,04,29,09,00,2昼,雨,市街地,舗装　湿潤,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,35～44歳,普通乗用,軽乗用,事業用,自家用,負傷,損傷なし,33.98074889,131.1776094,金曜,当日
周南,0065,負傷,000,001,市道,周南市,2022,04,29,12,48,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,25～34歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05585306,131.8074681,金曜,当日
