都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,種別,住所,方書,緯度,経度,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
350001,3500155578,山口県,,つばさ保育園,ツバサホイクエン,認可私立保育所,熊毛郡平生町曽根757-1,,33.923565,132.070023,,,"0820-
56-2292",,,,"社会福祉法人
うちうみ会",,50,,,,,,,,
350001,3500155579,山口県,,ひらお保育園,ヒラオホイクエン,認可私立保育所,熊毛郡平生町平生村1357-1,,33.947041,132.070328,,,"0820-
56-2293",,,,"社会福祉法人
うちうみ会",,120,,,,,,,,
350001,3500155580,山口県,,"阿武町立
みどり保育園",アブチョウリツミドリホイクエン,認可公立保育所,阿武郡阿武町大字奈古3066-2,,34.515255,131.516464,,,"08388-
2-2041",,,,阿武町,,90,,,,,,,,
350001,3500155581,山口県,,下関市立第一幼稚園,シモノセキシリツダイイチヨウチエン,公立幼稚園,下関市貴船町3丁目11-12,,33.96838,130.939896,,,083-222-7361,,083-222-7361,,下関市,,,,,,,,,,
350001,3500155582,山口県,,下関市立豊浦幼稚園,シモノセキシリツトヨラヨウチエン,公立幼稚園,下関市長府亀の甲2丁目2-82,,34.003952,130.987396,,,083-245-1080,,083-245-1080,,下関市,,,,,,,,,,
350001,3500155583,山口県,,下関市立小月幼稚園,シモノセキシリツオヅキヨウチエン,公立幼稚園,下関市小月宮の町15-20,,34.071461,131.041107,,,083-282-0313,,083-282-0313,,下関市,,,,,,,,,,
350001,3500155584,山口県,,下関市立江浦幼稚園,シモノセキシリツエノウラヨウチエン,公立幼稚園,下関市彦島江の浦町3丁目4-5,,33.929802,130.916504,,,廃園（令和3年3月31日）,,,,,,,,,,,,,,
350001,3500155585,山口県,,下関市立清末幼稚園,シモノセキシリツキヨスエヨウチエン,公立幼稚園,下関市清末西町1丁目6-1,,34.064022,131.0186,,,083-282-0267,,083-282-0267,,下関市,,,,,,,,,,
350001,3500155586,山口県,,下関市立川中西幼稚園,シモノセキシリツカワナカニシヨウチエン,公立幼稚園,下関市古屋町2丁目8-1,,34.000896,130.919907,,,廃園（令和3年3月31日）,,,,,,,,,,,,,,
350001,3500155587,山口県,,下関市立川中幼稚園,シモノセキシリツカワナカヨウチエン,公立幼稚園,下関市伊倉本町21-1,,34.003662,130.934372,,,083-253-9450,,083-253-9450,,下関市,,,,,,,,,,
350001,3500155588,山口県,,下関市立豊東幼稚園,シモノセキシリツトヨヒガシヨウチエン,公立幼稚園,下関市菊川町大字上大野20-1,,34.11467,131.050766,,,083-287-1017,,083-287-1017,,下関市,,,,,,,,,,
350001,3500155589,山口県,,下関市立内日幼稚園,シモノセキシリツウツイヨウチエン,公立幼稚園,下関市大字内日下字坂本1031,,34.102749,130.967499,,,(休園),,,,,,,,,,,,,,
350001,3500155590,山口県,,山口市立鋳銭司幼稚園,ヤマグチシリツスゼンジヨウチエン,公立幼稚園,山口市鋳銭司3922-1,,34.082233,131.453705,,,083-986-2009,,083-986-2009,,山口市,,,,,,,,,,
350001,3500155591,山口県,,山口市立小鯖幼稚園,ヤマグチシリツオサバヨウチエン,公立幼稚園,山口市下小鯖2519,,34.130234,131.523361,,,083-927-0054,,083-927-0661,,山口市,,,,,,,,,,
350001,3500155592,山口県,,山口市立大内幼稚園,ヤマグチシリツオオウチヨウチエン,公立幼稚園,山口市大内矢田北1-11-24,,34.158504,131.501572,,,083-927-2497,,083-927-3492,,山口市,,,,,,,,,,
350001,3500155593,山口県,,山口市立仁保幼稚園,ヤマグチシリツニホヨウチエン,公立幼稚園,山口市仁保中郷82,,34.199314,131.576553,,,083-929-0043,,083-929-0054,,山口市,,,,,,,,,,
350001,3500155594,山口県,,山口市立吉敷幼稚園,ヤマグチシリツヨシキヨウチエン,公立幼稚園,山口市吉敷佐畑4-6-1,,34.168213,131.429718,,,083-925-2279,,083-925-2280,,山口市,,,,,,,,,,
350001,3500155595,山口県,,山口市立二島幼稚園,ヤマグチシリツフタジマヨウチエン,公立幼稚園,山口市秋穂二島6174,,34.039101,131.420303,,,083-987-2062,,083-987-2082,,山口市,,,,,,,,,,
350001,3500155596,山口県,,山口市立平川幼稚園,ヤマグチシリツヒラカワヨウチエン,公立幼稚園,山口市黒川1210-1,,34.141911,131.457489,,,083-924-1661,,083-924-1614,,山口市,,,,,,,,,,
350001,3500155597,山口県,,山口市立宮野幼稚園,ヤマグチシリツミヤノヨウチエン,公立幼稚園,山口市宮野下3000-1,,34.198456,131.504135,,,083-928-0105,,083-928-0495,,山口市,,,,,,,,,,
350001,3500155598,山口県,,山口市立名田島幼稚園,ヤマグチシリツナタジマヨウチエン,公立幼稚園,山口市名田島1536-1,,34.076714,131.415604,,,083-972-2600,,083-972-2600,,山口市,,,,,,,,,,
350001,3500155599,山口県,,山口市立秋穂幼稚園,ヤマグチシリツアイオヨウチエン,公立幼稚園,山口市秋穂東439,,34.018864,131.465027,,,083-984-2586,,083-984-2586,,山口市,,,,,,,,,,
350001,3500155600,山口県,,岩国市立玖珂幼稚園,イワクニシリツクガヨウチエン,公立幼稚園,岩国市玖珂町539,,34.100464,132.092773,,,0827-82-3084,,0827-82-3095,,岩国市,,,,,,,,,,
350001,3500155601,山口県,,光市立やよい幼稚園,ヒカリシリツヤヨイヨウチエン,公立幼稚園,光市三井5丁目9-2,,33.990227,131.952148,,,0833-77-2690,,,,光市,,,,,,,,,,
350001,3500155602,山口県,,長門市立宗頭幼稚園,ナガトシリツムネトウヨウチエン,公立幼稚園,長門市三隅上3225-1,,34.349613,131.303635,,,0837-43-0242,,0837-43-0242,,長門市,,,,,,,,,,
350001,3500155603,山口県,,周南市立桜田幼稚園,シュウナンシリツサクラダヨウチエン,公立幼稚園,周南市大字戸田2533-1,,34.078457,131.688538,,,0834-83-2235,,0834-83-2235,,周南市,,,,,,,,,,
350001,3500155604,山口県,,周南市立菊川幼稚園,シュウナンシリツキクガワヨウチエン,公立幼稚園,周南市大字下上88-1,,34.089363,131.784225,,,0834-62-2941,,0834-62-2941,,周南市,,,,,,,,,,
350001,3500155605,山口県,,周南市立須々万幼稚園,シュウナンシリツススマヨウチエン,公立幼稚園,周南市大字須々万本郷710,,34.112503,131.864151,,,0834-88-0243,,0834-88-0243,,周南市,,,,,,,,,,
350001,3500155606,山口県,,周南市立大津島幼稚園,シュウナンシリツオオヅシマヨウチエン,公立幼稚園,周南市大津島1964-1,,33.991577,131.718414,,,(休園),,,,,,,,,,,,,,
350001,3500155607,山口県,,周南市立富田東幼稚園,シュウナンシリツトンダヒガシヨウチエン,公立幼稚園,周南市桶川町2-2,,34.071648,131.775497,,,0834-63-2502,,0834-63-2502,,周南市,,,,,,,,,,
350001,3500155608,山口県,,周南市立福川南幼稚園,シュウナンシリツフクガワミナミヨウチエン,公立幼稚園,周南市中畷町6-2,,34.071709,131.727676,,,廃園（令和3年3月31日）,,,,,,,,,,,,,,
350001,3500155609,山口県,,周南市立八代幼稚園,シュウナンシリツヤシロヨウチエン,公立幼稚園,周南市大字八代877-3,,34.094254,131.945099,,,0833-92-0184,,0833-92-0184,,周南市,,,,,,,,,,
350001,3500155610,山口県,,山陽小野田市立埴生幼稚園,サンヨウオノダシリツハブヨウチエン,公立幼稚園,山陽小野田市大字埴生972-1,,34.040161,131.086258,,,0836-76-0330,,0836-76-0330,,山陽小野田市,,,,,,,,,,
350001,3500155611,山口県,,上関町立室津幼稚園,カミノセキチョウリツムロツヨウチエン,公立幼稚園,熊毛郡上関町大字室津924,,33.846363,132.134216,,,(休園),,,,,,,,,,,,,,
350001,3500155612,山口県,,平生町立平生幼稚園,ヒラオチョウリツヒラオヨウチエン,公立幼稚園,熊毛郡平生町大字大野南92-2,,33.933193,132.076752,,,0820-56-2291,,0820-56-2291,,平生町,,,,,,,,,,
